fecha	cols	rows	boosting	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	force_row_wise	verbosity	max_depth	max_bin	num_iterations	is_unbalance	scale_pos_weight	drop_rate	max_drop	skip_drop	extra_trees	seed	learning_rate	num_leaves	min_data_in_leaf	lambda_l1	lambda_l2	min_gain_to_split	pos_bagging_fraction	neg_bagging_fraction	feature_fraction	bagging_fraction	bagging_freq	min_sum_hessian_in_leaf	max_delta_step	estimulos	qsemillas	ganancia	metrica	iteracion_bayesiana
20241006.011355	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	87	FALSE	1	0.1	50	0.5	FALSE	662287	0.11729032242228	1012	4322	2.2629603423207	678.65801022291	17.8713150994716	0.462909396217503	0.562965883290848	0.835511886303831	0.999298242335858	7	8.78293715261659	3.69294698817426	2761	1	11287773.0673317	11287773.0673317	496
20241006.011447	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	460	FALSE	1	0.1	50	0.5	FALSE	662287	0.0405017537102283	4394	2824	67.8880176693319	650.745580888928	1.06686812353786	0.518983544441696	0.693291364945808	0.267260680647867	0.628303736836073	10	8.51170589639426	5.19299576078956	2245	1	11811733.1670823	11811733.1670823	497
20241006.011628	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	1479	FALSE	1	0.1	50	0.5	FALSE	662287	0.0544037188763927	3654	10296	2.77809511807331	687.54071677879	0.0368102913453373	0.696767396713331	0.801299758330551	0.461866239509515	0.607695673542846	10	7.519738605253	5.22968657492395	3788	1	11766374.0648379	11766374.0648379	498
20241006.011714	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	248	FALSE	1	0.1	50	0.5	FALSE	662287	0.0838993404180953	6922	2231	2.80947811061154	306.622679675873	0.145892984597099	0.925909902776902	0.833745875825815	0.723861993045473	0.410476588674313	3	6.48515157698537	0.219472387654289	2547	1	11631119.7007481	11631119.7007481	499
20241006.011811	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	551	FALSE	1	0.1	50	0.5	FALSE	662287	0.0560186656378225	3049	3621	7.09935395816711	974.44934164151	3.83936568407411	0.429563334928728	0.940169803887318	0.370125935814729	0.855570671596493	8	0.0269447152118186	5.53954964515891	2304	1	11717625.9351621	11717625.9351621	500
20241006.011859	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	27	FALSE	1	0.1	50	0.5	FALSE	662287	0.0724523294789974	5603	2491	718.838187052169	268.82555283338	19.5557746379345	0.988383255867018	0.94135679593508	0.201374332597885	0.450988282118799	5	8.07519084722898	3.07723518224975	1994	1	10410119.7007481	10410119.7007481	501
20241006.011929	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	95	FALSE	1	0.1	50	0.5	FALSE	662287	0.127696928936004	2424	10842	1.62452719922363	873.53808812085	14.65662121907	0.881713824765019	0.954574939954581	0.68608275665301	0.903721530361373	6	8.54851595046936	2.45329782595444	3134	1	11318498.7531172	11318498.7531172	502
20241006.011959	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	68	FALSE	1	0.1	50	0.5	FALSE	662287	0.127842020298779	2348	2191	1.31855040801186	468.609343014415	17.9865614608297	0.473418901879199	0.532524844642737	0.603637131443307	0.764542374796232	8	9.69592867319469	6.53620088969864	2333	1	11333169.5760598	11333169.5760598	503
20241006.012054	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	260	FALSE	1	0.1	50	0.5	FALSE	662287	0.148550898332803	8177	42	1.94302457180517	618.393848151514	11.1108534581782	0.297851823580245	0.755816535655312	0.451246569870734	0.138254001229121	1	8.55986182983396	2.64162703163434	2125	1	11310785.5361596	11310785.5361596	504
20241006.012130	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	26	FALSE	1	0.1	50	0.5	FALSE	662287	0.033040467899073	765	5628	660.434800461386	113.65758304335	12.6162213672388	0.999807597158343	0.86363170467352	0.235661891376434	0.144379020931989	7	0.286861887736702	9.16352327722009	2733	1	10454566.084788	10454566.084788	505
20241006.012202	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	109	FALSE	1	0.1	50	0.5	FALSE	662287	0.0586714612843212	99	10830	153.101301165278	799.968506345994	13.983991631618	0.827512482634068	0.999928834044692	0.849258762816405	0.279603791080299	6	9.72676238516932	9.81224769045143	2160	1	11066034.9127182	11066034.9127182	506
20241006.012237	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	179	FALSE	1	0.1	50	0.5	FALSE	662287	0.0635606675186839	416	8299	1.16561009662998	676.563936752639	13.3737642704994	0.610140149096416	0.839507490900038	0.979508488815306	0.120007359941672	7	8.75861628862168	9.88560813086293	2236	1	11548458.8528678	11548458.8528678	507
20241006.012343	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	597	FALSE	1	0.1	50	0.5	FALSE	662287	0.0277136031182564	5250	213	1.35959390037643	159.003221571356	0.124496899290378	0.776808104434223	0.17204017528275	0.26135012970934	0.962792498288638	1	6.87153767852288	8.41799383367568	2572	1	11987341.6458853	11987341.6458853	508
20241006.012457	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	829	FALSE	1	0.1	50	0.5	FALSE	662287	0.0278508427295624	4105	4924	1.01227029147313	32.9489967471889	0.203960959284153	0.678262548954477	0.492405903632202	0.29801091770709	0.875860788444018	1	7.24197183134261	7.82831917117493	2617	1	12347902.7431421	12347902.7431421	509
20241006.012549	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	343	FALSE	1	0.1	50	0.5	FALSE	662287	0.0271481233656492	4384	1722	1.26339348518499	165.129116926829	1.36419585720793	0.664709031723615	0.392290054848175	0.278930709209531	0.855637016550667	1	7.37656958347219	4.79043231461418	2296	1	11933147.1321696	11933147.1321696	510
20241006.012638	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	18	FALSE	1	0.1	50	0.5	FALSE	662287	0.133312919636844	6656	1020	778.746929197768	268.308308046843	18.9530207196556	0.938946874719255	0.820946167021063	0.480705269710665	0.106971339181286	2	2.08237800907758	9.1248046094123	2652	1	10635321.6957606	10635321.6957606	511
20241006.012711	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	21	FALSE	1	0.1	50	0.5	FALSE	662287	0.14238864899903	40	5575	611.898737113424	734.028722859997	17.1993764242651	0.668957462094605	0.651093674378386	0.452191397190366	0.962008230743902	8	9.55691277908523	4.80834114117915	3075	1	10151857.8553616	10151857.8553616	512
20241006.012808	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	431	FALSE	1	0.1	50	0.5	FALSE	662287	0.0264674396933605	4726	1222	49.7353992046102	939.273571075771	2.65169668521629	0.709049939745688	0.997922592471088	0.230558310378612	0.364091519870813	5	9.94871559542258	0.855971974517835	2437	1	11677728.1795511	11677728.1795511	513
20241006.012909	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	365	FALSE	1	0.1	50	0.5	FALSE	662287	0.0208585047725146	7447	721	217.164538223845	143.041827305324	0.0364294851585483	0.96691486514876	0.66850075578586	0.850778874094578	0.979183732483252	1	0.612165675593458	8.26887460392071	2894	1	10640394.0149626	10640394.0149626	514
20241006.012958	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	118	FALSE	1	0.1	50	0.5	FALSE	662287	0.074778292219059	890	444	56.2721753140566	985.300196952948	1.8187156052244	0.951936328125362	0.967261068067267	0.219512796160759	0.169172100901615	3	9.39368336279639	4.19632707797234	3397	1	10770695.7605985	10770695.7605985	515
20241006.013045	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	307	FALSE	1	0.1	50	0.5	FALSE	662287	0.0690970183546199	570	8543	1.81106324430755	9.49406489841188	1.56532181983922	0.346889512829568	0.852942243178981	0.281463688547881	0.248119987199841	1	9.84106803937329	0.941482520137946	2441	1	12391413.9650873	12391413.9650873	516
20241006.013132	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	72	FALSE	1	0.1	50	0.5	FALSE	662287	0.106605235003763	7706	1277	6.36129442238467	182.264392072741	16.8781316559764	0.726243096350601	0.720276216362985	0.251833207193621	0.107523809080317	2	9.89143730722233	9.47494392094011	2477	1	11663064.8379052	11663064.8379052	517
20241006.013248	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	476	FALSE	1	0.1	50	0.5	FALSE	662287	0.0228159755139385	2589	2084	51.2694016434949	985.9369460857	3.56813468561932	0.700434218476803	0.996666002358932	0.369977528237776	0.289072940421928	1	7.55197899465941	0.90430139355827	2296	1	11666812.967581	11666812.967581	518
20241006.013355	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	301	FALSE	1	0.1	50	0.5	FALSE	662287	0.0407789174474164	4348	1118	50.4514131675043	852.449039119754	0.00432276285552384	0.739942204814837	0.852936934540607	0.496128732266424	0.264364883938807	1	8.79976244934021	0.593957375207038	2794	1	11694807.9800499	11694807.9800499	519
20241006.013458	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	282	FALSE	1	0.1	50	0.5	FALSE	662287	0.0312234693496404	4927	2615	423.4497945774	999.342190093491	6.22643447647863	0.856012963829757	0.999894680071656	0.4483633646475	0.140042225624864	1	9.78336643406475	0.536279491344038	2821	1	10864780.5486284	10864780.5486284	520
20241006.013540	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	44	FALSE	1	0.1	50	0.5	FALSE	662287	0.127736084570939	461	9578	104.660364620958	171.457643648061	13.7547598031763	0.761690318287188	0.82897829789185	0.976324215070799	0.920856893189199	1	9.90344738854123	6.38406327247454	2369	1	11098885.286783	11098885.286783	521
20241006.013632	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	355	FALSE	1	0.1	50	0.5	FALSE	662287	0.0708711555038175	627	8917	1.59912322144681	105.294421026861	0.341167174122418	0.623736756254139	0.874347411156553	0.401279841406843	0.551252130479224	1	8.69821805310634	2.01289161411441	2446	1	12259406.4837905	12259406.4837905	522
20241006.013735	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	490	FALSE	1	0.1	50	0.5	FALSE	662287	0.0233089710745911	614	3673	1.81512417767772	150.811031499496	0.478705796882597	0.334221053800113	0.737865965938378	0.345481019723812	0.509997050731186	1	6.78170307491011	1.18350743459316	2307	1	12177254.3640898	12177254.3640898	523
20241006.013901	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	1037	FALSE	1	0.1	50	0.5	FALSE	662287	0.117454985980195	16	6242	16.7518882524569	672.707398580167	3.82483572955311	0.750997395458505	0.881431285314689	0.216945643621045	0.482928003689495	1	0.16933606503839	2.11607838298263	2692	1	11811381.5461347	11811381.5461347	524
20241006.014007	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	256	FALSE	1	0.1	50	0.5	FALSE	662287	0.0522764797881654	2171	8145	2.0366640235936	1.47235327812576	0.26172086081237	0.465205647095848	0.9961899877867	0.264008608283132	0.431385309629459	1	9.53324558996682	2.8250424047807	2333	1	12292271.8204489	12292271.8204489	525
20241006.014056	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	149	FALSE	1	0.1	50	0.5	FALSE	662287	0.0819988549537667	2841	9005	107.01445729979	2.12174075961555	10.0191406046234	0.980121527829283	0.926988887216972	0.300575375329304	0.822273619526886	2	0.715834263006461	0.216756110202208	2589	1	11267214.4638404	11267214.4638404	526
20241006.014149	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	256	FALSE	1	0.1	50	0.5	FALSE	662287	0.0251284032241991	292	1915	1.31324085877017	174.172234778472	13.974465128222	0.150270676249238	0.147646025966409	0.369903706029186	0.458203029172308	7	5.62345226550177	2.54435345737679	2158	1	11079516.2094763	11079516.2094763	527
20241006.014251	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	158	FALSE	1	0.1	50	0.5	FALSE	662287	0.0718255224914001	564	4155	1.58267877419637	112.080288052445	0.627658604014295	0.47195729449165	0.767771457290584	0.214356191658534	0.377327808787959	2	5.58036853468897	2.95421183789972	2268	1	12187122.1945137	12187122.1945137	528
20241006.014324	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	158	FALSE	1	0.1	50	0.5	FALSE	662287	0.112973441741239	519	3372	160.57261924904	996.680895534159	19.5513138351862	0.891285589554581	0.845004509532971	0.6844679212715	0.365413254689929	1	9.45734148485113	0.125106273595058	2684	1	11108498.7531172	11108498.7531172	529
20241006.014438	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	917	FALSE	1	0.1	50	0.5	FALSE	662287	0.021008130742415	424	10497	2.75158073529845	666.430251934932	1.97874440270773	0.997459357882639	0.968164355330867	0.984619442617145	0.576836267360269	6	8.63108652743423	9.70638679005416	2319	1	12021254.3640898	12021254.3640898	530
20241006.014551	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	1272	FALSE	1	0.1	50	0.5	FALSE	662287	0.0270858441449945	727	16209	41.2568315012849	956.478055878229	1.22430144432051	0.960253270551352	0.970687084000518	0.856856929586417	0.34862669744084	8	8.01923301867906	6.2974751227432	2571	1	11543558.6034913	11543558.6034913	531
20241006.014716	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	1071	FALSE	1	0.1	50	0.5	FALSE	662287	0.048039072155431	738	8371	2.87057806909315	624.708035374086	0.351161515735354	0.917974701039523	0.947139306725057	0.998818557351276	0.35956444378399	8	4.30772014892714	7.59749463340207	2438	1	11937770.5735661	11937770.5735661	532
20241006.014817	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	829	FALSE	1	0.1	50	0.5	FALSE	662287	0.0217978715049167	462	1514	2.98726280048436	749.694549119591	3.02123807780359	0.773904705941726	0.702383097681981	0.992024188208399	0.680287453413996	8	7.36986786988177	9.82437072897502	2572	1	11386443.8902743	11386443.8902743	533
20241006.014928	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	643	FALSE	1	0.1	50	0.5	FALSE	662287	0.0222280889830931	4164	4475	2.22737061309447	755.652507310459	3.30004498567889	0.994868553720269	0.99406621011371	0.851637553314738	0.320248452757536	2	8.21816884331658	9.06452991852313	2372	1	11616568.5785536	11616568.5785536	534
20241006.015112	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	1489	FALSE	1	0.1	50	0.5	FALSE	662287	0.0207710050797013	915	11490	4.90011816374296	872.474363487353	1.55411111987992	0.967459567051852	0.91867920500556	0.950960253059909	0.31023272486066	3	7.16196672075261	9.70458843897472	2056	1	11863122.1945137	11863122.1945137	535
20241006.015202	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	112	FALSE	1	0.1	50	0.5	FALSE	662287	0.0252667513026044	8178	277	628.253086115013	588.698693845443	18.0292788472728	0.892317966296089	0.95678866430324	0.505302448272943	0.102735006934774	7	6.13361224000411	7.70524189245923	2862	1	10879735.6608479	10879735.6608479	536
20241006.015258	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	133	FALSE	1	0.1	50	0.5	FALSE	662287	0.0329055416116529	6060	2565	47.6069425684208	5.74302209194506	7.73662835382483	0.213218852395965	0.512194145270121	0.220228429905831	0.186487944116021	5	0.57872840395967	7.21076395314052	1982	1	11297192.0199501	11297192.0199501	537
20241006.015416	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	866	FALSE	1	0.1	50	0.5	FALSE	662287	0.0259891382376185	2160	7333	1.30681412569262	1.02792554597707	3.04973376753405	0.326963023949893	0.796033667525589	0.25386357411063	0.220715721645213	2	9.11301579229781	2.82381531684219	2686	1	12506887.7805486	12506887.7805486	538
20241006.015514	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	459	FALSE	1	0.1	50	0.5	FALSE	662287	0.0374635907438838	365	6981	1.17680643918027	59.1052674963667	1.15361698527242	0.466915466861161	0.802550615808814	0.25002467038825	0.559004660671603	4	9.75184706412878	1.55018598572534	2340	1	12253915.2119701	12253915.2119701	539
20241006.015650	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	1107	FALSE	1	0.1	50	0.5	FALSE	662287	0.0307853807444578	265	7318	3.78259801432698	144.303076993177	3.74947062764488	0.388077452353322	0.958269370799322	0.379497708792992	0.522383225484674	3	9.3889575969763	0.950567104002062	2554	1	12209820.4488778	12209820.4488778	540
20241006.015744	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	572	FALSE	1	0.1	50	0.5	FALSE	662287	0.102541545350839	2413	8326	6.33688848926977	127.432602794754	17.5404314152779	0.826544122183638	0.866691374503585	0.697606813177568	0.975108086322508	1	7.8211180129122	0.374287288734283	2336	1	11830802.9925187	11830802.9925187	541
20241006.015904	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	645	FALSE	1	0.1	50	0.5	FALSE	662287	0.0436897488042784	576	1659	1.43782166003213	190.308564070372	0.625612372903617	0.496205477776078	0.891660043880169	0.208626899613836	0.445921548590416	4	9.28879195786929	1.10977018194102	2086	1	12343496.2593516	12343496.2593516	542
20241006.015948	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	170	FALSE	1	0.1	50	0.5	FALSE	662287	0.06619600500728	196	1366	1.21806147538434	186.966828697985	1.39043328924262	0.557986387028302	0.853962811956287	0.217700443832789	0.551213537625675	2	6.62080591523222	2.17808814737194	2225	1	12088690.7730673	12088690.7730673	543
20241006.020035	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	225	FALSE	1	0.1	50	0.5	FALSE	662287	0.0593539908357589	935	7703	1.64651089360259	25.8638775049235	0.889355141648735	0.305317746569078	0.879901645943223	0.233282614624429	0.276012053607105	1	5.13256534201449	1.63288328458446	2203	1	12255837.9052369	12255837.9052369	544
20241006.020121	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	384	FALSE	1	0.1	50	0.5	FALSE	662287	0.029185303255753	5430	2099	1.21181711088607	77.3276939483793	0.531464477471835	0.250956295782324	0.322147811651364	0.899579583370951	0.925130434906242	1	9.73823267585019	5.80466424364834	2291	1	12095379.0523691	12095379.0523691	545
20241006.020205	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	92	FALSE	1	0.1	50	0.5	FALSE	662287	0.0427797717318985	2259	1099	1.80499614214415	4.87942725986372	4.66046561010842	0.39432127639905	0.971522782775388	0.331906663095313	0.155258607896992	3	7.5599369205044	1.4310294368766	2253	1	12256660.8478803	12256660.8478803	546
20241006.020304	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	133	FALSE	1	0.1	50	0.5	FALSE	662287	0.0236569920174703	2308	2937	2.29543867351236	4.76875421130149	0.538247821565956	0.563237865623161	0.975127565154629	0.393263603533499	0.328589205008347	4	9.87994243156602	1.90676247188485	2112	1	11769336.6583541	11769336.6583541	547
20241006.020416	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	650	FALSE	1	0.1	50	0.5	FALSE	662287	0.0201644110807082	7238	4073	1.2912549351634	37.2277375566721	0.135885967492129	0.1496811367041	0.681225805360367	0.848425178778537	0.79646927124244	1	8.74459611618726	9.09875494399646	2114	1	12534807.9800499	12534807.9800499	548
20241006.020512	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	499	FALSE	1	0.1	50	0.5	FALSE	662287	0.0260765048056947	7100	1866	5.39563887246912	53.9458229542266	0.286673730654304	0.220955695057715	0.662950116777512	0.966386800842928	0.94761403275008	1	6.61464517651461	5.82871197832381	3014	1	12182738.1546135	12182738.1546135	549
20241006.020628	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	1256	FALSE	1	0.1	50	0.5	FALSE	662287	0.0358518628401855	5321	4765	3.33022113413275	164.338166110061	1.3361630717385	0.304280311612029	0.573456897875978	0.70171916640966	0.983086830808076	1	9.68100233938344	5.79157620034601	2480	1	12423740.6483791	12423740.6483791	550
20241006.020736	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	518	FALSE	1	0.1	50	0.5	FALSE	662287	0.0371418022239201	7177	4289	2.022113930137	143.223081228166	0.0457934117145852	0.300941063486382	0.655842567331481	0.82936032027195	0.861395178087307	1	8.65279249582142	7.51529546292561	2186	1	12382847.8802993	12382847.8802993	551
20241006.020842	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	365	FALSE	1	0.1	50	0.5	FALSE	662287	0.0530160734536487	2218	3092	1.21302206294198	163.897186587008	3.9159596563262	0.407236959603602	0.953622023397058	0.217393050554751	0.466933627974573	1	8.65084489576179	0.176936193840668	2278	1	11858468.8279302	11858468.8279302	552
20241006.020948	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	732	FALSE	1	0.1	50	0.5	FALSE	662287	0.0600371319698023	495	998	1.10236248792625	444.554840551929	2.52055349180346	0.465032237903197	0.889864441765149	0.21816808887855	0.239158895813611	1	9.09901866902166	2.02647050639656	2437	1	11951543.6408978	11951543.6408978	553
20241006.021101	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	484	FALSE	1	0.1	50	0.5	FALSE	662287	0.0391817942191094	146	613	3.23905453239712	196.466055628682	1.54430995707426	0.467510676802951	0.789022451418625	0.27378491010654	0.40458921262342	4	9.39286271588656	0.33660035320541	2499	1	11690132.1695761	11690132.1695761	554
20241006.021152	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	143	FALSE	1	0.1	50	0.5	FALSE	662287	0.0634804641606736	823	3652	1.32087289824308	50.3065113333912	4.32260747545364	0.46185490275688	0.929498514810642	0.213725801351477	0.155951642703742	3	7.81430228481596	1.19129028875223	2233	1	12221199.5012469	12221199.5012469	555
20241006.021303	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	452	FALSE	1	0.1	50	0.5	FALSE	662287	0.0438800767023953	652	3975	3.52990923758511	437.611437670203	0.823650784195423	0.415870919719282	0.989676919967693	0.346920632612944	0.361745620334328	4	6.69820222394691	1.03034054877163	2255	1	12042680.798005	12042680.798005	556
20241006.021427	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	922	FALSE	1	0.1	50	0.5	FALSE	662287	0.0211920946779227	2380	2997	1.49612072030852	459.474945334663	0.204921914957743	0.414260491464816	0.840089861160718	0.271037109978467	0.479177230245893	3	8.2193749092543	2.90658541015967	2225	1	12173977.5561097	12173977.5561097	557
20241006.021552	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	880	FALSE	1	0.1	50	0.5	FALSE	662287	0.0322809589519536	933	4422	1.47496900804569	126.909151511504	1.2058232407827	0.368245080482404	0.902164337233962	0.249498106728914	0.224065730528542	2	9.04309120282604	2.76222755726404	2339	1	12515768.0798005	12515768.0798005	558
20241006.021705	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	745	FALSE	1	0.1	50	0.5	FALSE	662287	0.0203734447344963	2464	2142	4.58307339213431	179.088568214731	2.63203105902982	0.35049881612409	0.915342262623158	0.230973163699527	0.185086598340005	4	7.80875752625085	2.31632588616423	2268	1	12220937.6558603	12220937.6558603	559
20241006.021824	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	556	FALSE	1	0.1	50	0.5	FALSE	662287	0.021666080661607	860	1943	2.48817004652616	160.950706226312	0.172226502220411	0.35376698852651	0.948192262941364	0.268848431502695	0.200591627666314	3	7.43092064277175	2.51306584164029	2230	1	12280773.0673317	12280773.0673317	560
20241006.021957	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	911	FALSE	1	0.1	50	0.5	FALSE	662287	0.0484066927321608	760	8220	2.46750978539839	164.358325974961	1.59181615756281	0.526623756953196	0.842894095232222	0.341233254405213	0.485778143905445	1	9.19975188648415	2.80961339552633	2728	1	12219890.2743142	12219890.2743142	561
20241006.022050	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	357	FALSE	1	0.1	50	0.5	FALSE	662287	0.0833106828852073	5837	1740	16.3256126295934	620.573782161268	0.0336167935756336	0.7336497459594	0.71249095459116	0.78030304603613	0.620296355716333	3	8.14373835767478	0.134104214946138	2508	1	11906723.19202	11906723.19202	562
20241006.022130	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	115	FALSE	1	0.1	50	0.5	FALSE	662287	0.110064095783396	8193	40	21.5638608283952	586.493098566174	7.93862189352675	0.969154373528978	0.863222716042828	0.929020338415117	0.285969084532105	3	7.83652711969585	0.467602000266228	3717	1	10662665.8354115	10662665.8354115	563
20241006.022253	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	728	FALSE	1	0.1	50	0.5	FALSE	662287	0.0205724144928352	430	1547	2.14538461458638	455.936317382446	4.68828924710745	0.380432188125062	0.918280290736594	0.219843803520565	0.495113044532328	3	5.44721120817301	2.08087059588595	2334	1	11665032.4189526	11665032.4189526	564
20241006.022354	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	467	FALSE	1	0.1	50	0.5	FALSE	662287	0.0250824205820489	2124	7136	1.12657797104461	2.03657572593616	0.641481665818499	0.55556328154211	0.745983662260691	0.2349334422569	0.537717975723063	1	7.45319857533007	1.89755696816672	2330	1	12139675.8104738	12139675.8104738	565
20241006.022505	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	323	FALSE	1	0.1	50	0.5	FALSE	662287	0.040634136520778	1662	5177	1.33476343047697	27.3434940881643	1.0886444413345	0.372161592351938	0.86439256308399	0.25175876963806	0.140345004397622	3	6.13884224363542	1.89326995631293	2211	1	12346750.6234414	12346750.6234414	566
20241006.022611	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	176	FALSE	1	0.1	50	0.5	FALSE	662287	0.060518235908611	727	6872	1.12428262355236	17.7849254833966	0.113959401576814	0.36120196772639	0.922304541499891	0.22063690801793	0.523860398654001	3	8.7833802666504	2.55285265206862	2200	1	12569775.5610973	12569775.5610973	567
20241006.022659	627	60460	gbdt	binary	custom	TRUE	TRUE	FALSE	TRUE	-100	-1	31	131	FALSE	1	0.1	50	0.5	FALSE	662287	0.0730460148115798	686	2240	1.22142945047693	185.433730389604	0.747809336862827	0.352987302400439	0.949466266616317	0.210762538076583	0.425432741481971	3	9.72309778182785	2.07811033920513	2209	1	12002625.9351621	12002625.9351621	568
